Trafikkregistreringspunkt,Navn,Dato,Fra tidspunkt,Til tidspunkt,Felt,Trafikkmengde,"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,18:00,19:00,Totalt i retning Sentrum,1260,1122,138,32,26,16,64,60,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,18:00,19:00,Totalt,2641,2308,333,82,67,42,142,136,6
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,19:00,20:00,Totalt i retning Alnabru,1090,953,137,36,31,8,62,61,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,19:00,20:00,Totalt i retning Sentrum,955,846,109,17,22,15,55,49,6
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,19:00,20:00,Totalt,2045,1799,246,53,53,23,117,110,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,20:00,21:00,Totalt i retning Alnabru,828,714,114,25,31,15,43,42,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,20:00,21:00,Totalt i retning Sentrum,843,742,101,19,19,10,53,49,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,20:00,21:00,Totalt,1671,1456,215,44,50,25,96,91,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,21:00,22:00,Totalt i retning Alnabru,684,587,97,22,20,5,50,48,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,21:00,22:00,Totalt i retning Sentrum,665,581,84,12,14,7,51,45,6
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,21:00,22:00,Totalt,1349,1168,181,34,34,12,101,93,8
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,22:00,23:00,Totalt i retning Alnabru,441,384,57,15,11,7,24,24,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,22:00,23:00,Totalt i retning Sentrum,414,351,63,9,19,6,29,26,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,22:00,23:00,Totalt,855,735,120,24,30,13,53,50,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,23:00,00:00,Totalt i retning Alnabru,272,231,41,10,12,4,15,13,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,23:00,00:00,Totalt i retning Sentrum,272,219,53,19,12,6,16,14,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-19,23:00,00:00,Totalt,544,450,94,29,24,10,31,27,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,00:00,01:00,Totalt i retning Alnabru,173,127,46,7,8,1,30,27,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,00:00,01:00,Totalt i retning Sentrum,190,141,49,12,20,7,10,10,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,00:00,01:00,Totalt,363,268,95,19,28,8,40,37,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,01:00,02:00,Totalt i retning Alnabru,159,85,74,10,14,2,48,44,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,01:00,02:00,Totalt i retning Sentrum,102,74,28,6,12,2,8,8,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,01:00,02:00,Totalt,261,159,102,16,26,4,56,52,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,02:00,03:00,Totalt i retning Alnabru,110,65,45,11,9,1,24,20,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,02:00,03:00,Totalt i retning Sentrum,71,40,31,8,10,2,11,10,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,02:00,03:00,Totalt,181,105,76,19,19,3,35,30,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,03:00,04:00,Totalt i retning Alnabru,125,75,50,15,11,1,23,19,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,03:00,04:00,Totalt i retning Sentrum,84,38,46,12,13,4,17,15,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,03:00,04:00,Totalt,209,113,96,27,24,5,40,34,6
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,04:00,05:00,Totalt i retning Alnabru,192,144,48,13,10,3,22,19,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,04:00,05:00,Totalt i retning Sentrum,144,78,66,12,18,8,28,28,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,04:00,05:00,Totalt,336,222,114,25,28,11,50,47,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,05:00,06:00,Totalt i retning Alnabru,406,306,100,24,26,6,44,38,6
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,05:00,06:00,Totalt i retning Sentrum,508,372,134,34,38,15,47,46,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,05:00,06:00,Totalt,914,678,234,58,64,21,91,84,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,06:00,07:00,Totalt i retning Alnabru,1252,1073,179,33,52,29,65,65,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,06:00,07:00,Totalt i retning Sentrum,2072,1760,312,81,98,46,87,87,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,06:00,07:00,Totalt,3324,2833,491,114,150,75,152,152,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,07:00,08:00,Totalt i retning Alnabru,1773,1515,257,79,71,55,52,52,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,07:00,08:00,Totalt i retning Sentrum,2565,2206,359,129,121,29,80,80,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,07:00,08:00,Totalt,4338,3721,616,208,192,84,132,132,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,08:00,09:00,Totalt i retning Alnabru,1642,1357,283,76,81,50,76,74,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,08:00,09:00,Totalt i retning Sentrum,2176,1788,388,134,121,47,86,86,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,08:00,09:00,Totalt,3818,3145,671,210,202,97,162,160,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,09:00,10:00,Totalt i retning Alnabru,1310,863,314,70,90,39,115,111,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,09:00,10:00,Totalt i retning Sentrum,1758,1373,385,141,103,48,93,93,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,09:00,10:00,Totalt,3068,2236,699,211,193,87,208,204,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,10:00,11:00,Totalt i retning Alnabru,1608,1273,335,86,109,31,109,107,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,10:00,11:00,Totalt i retning Sentrum,1543,1198,345,112,122,36,75,73,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,10:00,11:00,Totalt,3151,2471,680,198,231,67,184,180,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,11:00,12:00,Totalt i retning Alnabru,1797,1436,359,114,102,26,117,115,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,11:00,12:00,Totalt i retning Sentrum,1598,1261,337,110,94,30,103,103,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,11:00,12:00,Totalt,3395,2697,696,224,196,56,220,218,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,12:00,13:00,Totalt i retning Alnabru,1776,1416,360,123,106,27,104,102,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,12:00,13:00,Totalt i retning Sentrum,1639,1287,352,118,96,43,95,93,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,12:00,13:00,Totalt,3415,2703,712,241,202,70,199,195,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,13:00,14:00,Totalt i retning Alnabru,1970,1631,339,108,110,27,94,92,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,13:00,14:00,Totalt i retning Sentrum,1561,1281,280,90,77,31,82,80,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,13:00,14:00,Totalt,3531,2912,619,198,187,58,176,172,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,14:00,15:00,Totalt i retning Alnabru,2369,2008,361,132,114,24,91,88,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,14:00,15:00,Totalt i retning Sentrum,1866,1573,293,99,80,41,73,67,6
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,14:00,15:00,Totalt,4235,3581,654,231,194,65,164,155,9
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,15:00,16:00,Totalt i retning Alnabru,2755,2452,300,102,101,30,67,66,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,15:00,16:00,Totalt i retning Sentrum,2248,1978,270,80,62,55,73,72,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,15:00,16:00,Totalt,5003,4430,570,182,163,85,140,138,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,16:00,17:00,Totalt i retning Alnabru,2494,2227,267,104,71,25,67,65,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,16:00,17:00,Totalt i retning Sentrum,1970,1783,187,55,45,41,46,45,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,16:00,17:00,Totalt,4464,4010,454,159,116,66,113,110,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,17:00,18:00,Totalt i retning Alnabru,1990,1775,215,70,64,18,63,63,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,17:00,18:00,Totalt i retning Sentrum,1576,1400,176,46,43,31,56,53,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,17:00,18:00,Totalt,3566,3175,391,116,107,49,119,116,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,18:00,19:00,Totalt i retning Alnabru,1503,1325,178,53,39,15,71,68,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,18:00,19:00,Totalt i retning Sentrum,1278,1136,141,32,32,15,62,59,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,18:00,19:00,Totalt,2781,2461,319,85,71,30,133,127,6
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,19:00,20:00,Totalt i retning Alnabru,1140,1009,131,26,30,12,63,61,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,19:00,20:00,Totalt i retning Sentrum,1019,894,125,35,21,7,62,57,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,19:00,20:00,Totalt,2159,1903,256,61,51,19,125,118,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,20:00,21:00,Totalt i retning Alnabru,929,810,119,36,28,8,47,43,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,20:00,21:00,Totalt i retning Sentrum,834,737,97,19,18,7,53,49,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,20:00,21:00,Totalt,1763,1547,216,55,46,15,100,92,8
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,21:00,22:00,Totalt i retning Alnabru,737,638,99,25,20,6,48,45,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,21:00,22:00,Totalt i retning Sentrum,706,615,90,21,17,3,49,42,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,21:00,22:00,Totalt,1443,1253,189,46,37,9,97,87,10
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,22:00,23:00,Totalt i retning Alnabru,502,446,56,11,15,8,22,21,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,22:00,23:00,Totalt i retning Sentrum,453,382,71,8,23,6,34,32,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,22:00,23:00,Totalt,955,828,127,19,38,14,56,53,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,23:00,00:00,Totalt i retning Alnabru,258,224,34,10,8,2,14,11,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,23:00,00:00,Totalt i retning Sentrum,294,240,54,16,20,4,14,12,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-20,23:00,00:00,Totalt,552,464,88,26,28,6,28,23,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,00:00,01:00,Totalt i retning Alnabru,201,138,63,13,12,5,33,29,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,00:00,01:00,Totalt i retning Sentrum,155,115,40,12,12,5,11,10,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,00:00,01:00,Totalt,356,253,103,25,24,10,44,39,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,01:00,02:00,Totalt i retning Alnabru,172,106,66,8,13,3,42,37,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,01:00,02:00,Totalt i retning Sentrum,104,67,37,13,5,2,17,17,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,01:00,02:00,Totalt,276,173,103,21,18,5,59,54,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,02:00,03:00,Totalt i retning Alnabru,100,58,42,11,8,2,21,19,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,02:00,03:00,Totalt i retning Sentrum,75,41,34,7,9,4,14,12,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,02:00,03:00,Totalt,175,99,76,18,17,6,35,31,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,03:00,04:00,Totalt i retning Alnabru,143,85,58,13,12,1,32,28,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,03:00,04:00,Totalt i retning Sentrum,75,29,46,11,19,2,14,13,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,03:00,04:00,Totalt,218,114,104,24,31,3,46,41,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,04:00,05:00,Totalt i retning Alnabru,207,144,63,12,11,3,37,30,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,04:00,05:00,Totalt i retning Sentrum,138,72,66,13,16,10,27,27,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,04:00,05:00,Totalt,345,216,129,25,27,13,64,57,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,05:00,06:00,Totalt i retning Alnabru,436,341,95,20,22,11,42,41,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,05:00,06:00,Totalt i retning Sentrum,536,389,146,33,46,9,58,57,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,05:00,06:00,Totalt,972,730,241,53,68,20,100,98,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,06:00,07:00,Totalt i retning Alnabru,1235,1042,193,39,47,26,81,80,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,06:00,07:00,Totalt i retning Sentrum,2034,1735,299,71,95,44,89,89,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,06:00,07:00,Totalt,3269,2777,492,110,142,70,170,169,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,07:00,08:00,Totalt i retning Alnabru,1738,1505,233,72,77,45,39,39,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,07:00,08:00,Totalt i retning Sentrum,2505,2146,359,137,125,35,62,62,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,07:00,08:00,Totalt,4243,3651,592,209,202,80,101,101,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,08:00,09:00,Totalt i retning Alnabru,1666,1389,276,79,87,47,63,61,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,08:00,09:00,Totalt i retning Sentrum,2212,1863,349,127,117,28,77,76,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,08:00,09:00,Totalt,3878,3252,625,206,204,75,140,137,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,09:00,10:00,Totalt i retning Alnabru,1659,1291,368,97,105,39,127,126,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,09:00,10:00,Totalt i retning Sentrum,1760,1371,389,119,122,28,120,120,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,09:00,10:00,Totalt,3419,2662,757,216,227,67,247,246,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,10:00,11:00,Totalt i retning Alnabru,1808,1399,409,123,125,36,125,123,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,10:00,11:00,Totalt i retning Sentrum,1551,1169,381,143,130,30,78,78,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,10:00,11:00,Totalt,3359,2568,790,266,255,66,203,201,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,11:00,12:00,Totalt i retning Alnabru,1827,1424,403,130,137,26,110,110,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,11:00,12:00,Totalt i retning Sentrum,1650,1296,354,126,107,33,88,87,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,11:00,12:00,Totalt,3477,2720,757,256,244,59,198,197,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,12:00,13:00,Totalt i retning Alnabru,1873,1502,371,119,118,26,108,107,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,12:00,13:00,Totalt i retning Sentrum,1663,1308,354,126,98,44,86,84,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,12:00,13:00,Totalt,3536,2810,725,245,216,70,194,191,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,13:00,14:00,Totalt i retning Alnabru,2101,1747,354,135,120,23,76,74,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,13:00,14:00,Totalt i retning Sentrum,1708,1390,318,99,101,34,84,83,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,13:00,14:00,Totalt,3809,3137,672,234,221,57,160,157,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,14:00,15:00,Totalt i retning Alnabru,2452,2079,373,134,116,28,95,94,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,14:00,15:00,Totalt i retning Sentrum,1916,1623,293,84,73,38,98,94,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,14:00,15:00,Totalt,4368,3702,666,218,189,66,193,188,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,15:00,16:00,Totalt i retning Alnabru,2763,2464,299,117,97,26,59,58,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,15:00,16:00,Totalt i retning Sentrum,2346,2069,277,98,68,45,66,65,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,15:00,16:00,Totalt,5109,4533,576,215,165,71,125,123,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,16:00,17:00,Totalt i retning Alnabru,2374,2114,259,99,74,19,67,66,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,16:00,17:00,Totalt i retning Sentrum,2055,1837,217,62,62,45,48,47,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,16:00,17:00,Totalt,4429,3951,476,161,136,64,115,113,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,17:00,18:00,Totalt i retning Alnabru,1988,1789,199,68,55,18,58,57,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,17:00,18:00,Totalt i retning Sentrum,1519,1355,164,42,32,34,56,54,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,17:00,18:00,Totalt,3507,3144,363,110,87,52,114,111,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,18:00,19:00,Totalt i retning Alnabru,1619,1434,185,46,39,13,87,86,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,18:00,19:00,Totalt i retning Sentrum,1239,1111,127,23,36,17,51,48,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,18:00,19:00,Totalt,2858,2545,312,69,75,30,138,134,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,19:00,20:00,Totalt i retning Alnabru,1191,1049,142,39,32,25,46,42,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,19:00,20:00,Totalt i retning Sentrum,1139,993,146,30,31,15,70,63,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,19:00,20:00,Totalt,2330,2042,288,69,63,40,116,105,11
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,20:00,21:00,Totalt i retning Alnabru,930,808,121,25,43,11,42,39,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,20:00,21:00,Totalt i retning Sentrum,897,799,98,23,15,8,52,47,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,20:00,21:00,Totalt,1827,1607,219,48,58,19,94,86,8
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,21:00,22:00,Totalt i retning Alnabru,758,663,95,16,22,8,49,45,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,21:00,22:00,Totalt i retning Sentrum,737,640,97,14,22,9,52,43,9
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,21:00,22:00,Totalt,1495,1303,192,30,44,17,101,88,13
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,22:00,23:00,Totalt i retning Alnabru,540,476,64,20,12,9,23,22,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,22:00,23:00,Totalt i retning Sentrum,462,407,55,17,11,3,24,22,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,22:00,23:00,Totalt,1002,883,119,37,23,12,47,44,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,23:00,00:00,Totalt i retning Alnabru,305,259,46,11,16,3,16,14,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,23:00,00:00,Totalt i retning Sentrum,260,211,49,17,12,4,16,14,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-21,23:00,00:00,Totalt,565,470,95,28,28,7,32,28,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,00:00,01:00,Totalt i retning Alnabru,208,158,50,12,7,1,30,28,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,00:00,01:00,Totalt i retning Sentrum,173,125,48,11,17,5,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,00:00,01:00,Totalt,381,283,98,23,24,6,45,43,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,01:00,02:00,Totalt i retning Alnabru,170,95,73,15,12,3,43,39,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,01:00,02:00,Totalt i retning Sentrum,99,65,34,10,12,3,9,9,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,01:00,02:00,Totalt,269,160,107,25,24,6,52,48,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,02:00,03:00,Totalt i retning Alnabru,126,78,48,12,13,5,18,14,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,02:00,03:00,Totalt i retning Sentrum,76,39,35,9,13,3,10,7,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,02:00,03:00,Totalt,202,117,83,21,26,8,28,21,7
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,03:00,04:00,Totalt i retning Alnabru,162,119,43,6,16,1,20,17,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,03:00,04:00,Totalt i retning Sentrum,93,40,53,13,13,6,21,19,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,03:00,04:00,Totalt,255,159,96,19,29,7,41,36,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,04:00,05:00,Totalt i retning Alnabru,221,144,77,17,14,4,42,39,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,04:00,05:00,Totalt i retning Sentrum,155,84,71,15,17,5,34,34,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,04:00,05:00,Totalt,376,228,148,32,31,9,76,73,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,05:00,06:00,Totalt i retning Alnabru,427,328,99,24,28,5,42,38,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,05:00,06:00,Totalt i retning Sentrum,504,362,142,28,42,13,59,59,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,05:00,06:00,Totalt,931,690,241,52,70,18,101,97,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,06:00,07:00,Totalt i retning Alnabru,1248,1043,205,44,57,28,76,75,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,06:00,07:00,Totalt i retning Sentrum,1933,1636,297,87,86,49,75,74,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,06:00,07:00,Totalt,3181,2679,502,131,143,77,151,149,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,07:00,08:00,Totalt i retning Alnabru,1629,1400,229,49,78,42,60,60,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,07:00,08:00,Totalt i retning Sentrum,2269,1912,357,142,108,30,77,77,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,07:00,08:00,Totalt,3898,3312,586,191,186,72,137,137,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,08:00,09:00,Totalt i retning Alnabru,1656,1350,306,87,93,45,81,80,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,08:00,09:00,Totalt i retning Sentrum,1998,1643,355,125,114,34,82,82,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,08:00,09:00,Totalt,3654,2993,661,212,207,79,163,162,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,09:00,10:00,Totalt i retning Alnabru,1539,1205,334,82,103,40,109,109,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,09:00,10:00,Totalt i retning Sentrum,1689,1319,370,122,116,42,90,90,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,09:00,10:00,Totalt,3228,2524,704,204,219,82,199,199,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,10:00,11:00,Totalt i retning Alnabru,1795,1417,378,110,116,34,118,118,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,10:00,11:00,Totalt i retning Sentrum,1565,1173,392,160,104,46,82,80,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,10:00,11:00,Totalt,3360,2590,770,270,220,80,200,198,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,11:00,12:00,Totalt i retning Alnabru,1783,1400,383,122,121,28,112,111,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,11:00,12:00,Totalt i retning Sentrum,1624,1293,331,103,103,34,91,89,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,11:00,12:00,Totalt,3407,2693,714,225,224,62,203,200,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,12:00,13:00,Totalt i retning Alnabru,1787,1452,334,107,116,28,83,81,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,12:00,13:00,Totalt i retning Sentrum,1630,1324,306,113,79,29,85,83,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,12:00,13:00,Totalt,3417,2776,640,220,195,57,168,164,4
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,13:00,14:00,Totalt i retning Alnabru,2054,1698,354,122,106,29,97,92,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,13:00,14:00,Totalt i retning Sentrum,1723,1419,303,94,89,33,87,87,0
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,13:00,14:00,Totalt,3777,3117,657,216,195,62,184,179,5
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,14:00,15:00,Totalt i retning Alnabru,2472,2113,359,143,104,30,82,81,1
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,14:00,15:00,Totalt i retning Sentrum,1958,1692,266,86,61,34,85,83,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,14:00,15:00,Totalt,4430,3805,625,229,165,64,167,164,3
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,15:00,16:00,Totalt i retning Alnabru,2505,2225,280,120,76,21,63,61,2
33808V625649,"Helsfyr 1,2,3,4",2024-02-22,15:00,16:00,Totalt i retning Sentrum,2185,1932,253,71,58,51,73,72,1
